Canon1DsMkIII/Canon1DsMkIII_0003.PNG,0.4529735,1,0.6734468,0.4393185,1,0.5977345,0.4348971,1,0.4179345,0.4504767,1,0.5686508,0.4038405,1,0.3336658,0.4312696,1,0.3845792,0.4531802,1,0.7344651
Canon1DsMkIII/Canon1DsMkIII_0008.PNG,0.4638805,1,0.7134635,0.4296723,1,0.8320231,0.4360999,1,0.8711913,0.4307643,1,0.8721575,0.4332599,1,0.7438956,0.451088,1,0.6881407,0.427378,1,0.8264313
Canon1DsMkIII/Canon1DsMkIII_0010.PNG,0.4096218,1,0.7036779,0.39271,1,0.5063403,0.36828,1,0.3362604,0.4043096,1,0.5047479,0.3942614,1,0.3857621,0.4091966,1,0.4116743,0.4070643,1,0.746979
Canon1DsMkIII/Canon1DsMkIII_0011.PNG,0.5343413,1,0.6133909,0.4750059,1,0.699516,0.5621288,1,0.6535138,0.5899519,1,0.6739214,0.4757899,1,0.7012636,0.6319983,1,0.6183374,0.4637713,1,0.7172489
Canon1DsMkIII/Canon1DsMkIII_0013.PNG,0.4593934,1,0.6719783,0.5308163,1,0.5143385,0.556708,1,0.504496,0.5073949,1,0.5235956,0.524078,1,0.4526617,0.527612,1,0.4645706,0.5233173,1,0.638789
Canon1DsMkIII/Canon1DsMkIII_0018.PNG,0.7886665,1,0.2674812,0.8316094,1,0.2309182,0.7962779,1,0.2404448,0.8037422,1,0.2360863,0.8403428,1,0.2244341,0.8466549,1,0.2302807,0.809122,1,0.2426801
Canon1DsMkIII/Canon1DsMkIII_0019.PNG,0.4530921,1,0.6936423,0.5159175,1,0.4270241,0.5105347,1,0.4259361,0.526153,1,0.4475552,0.5151204,1,0.4150851,0.5390876,1,0.4246425,0.5017102,1,0.4455403
Canon1DsMkIII/Canon1DsMkIII_0020.PNG,0.4479606,1,0.6987811,0.440324,1,0.7507289,0.4870139,1,0.7736452,0.4690723,1,0.7426726,0.422884,1,0.7509561,0.5179856,1,0.6685409,0.447612,1,0.7357432
Canon1DsMkIII/Canon1DsMkIII_0021.PNG,0.5879352,1,0.3854513,0.5999767,1,0.3673962,0.5446459,1,0.3829246,0.5223647,1,0.3373061,0.6253413,1,0.3808122,0.62567,1,0.3610109,0.599611,1,0.4129073
Canon1DsMkIII/Canon1DsMkIII_0022.PNG,0.4685829,1,0.6878342,0.4667253,1,0.6886911,0.4765527,1,0.637958,0.4616598,1,0.6537947,0.4650964,1,0.691137,0.4912391,1,0.6022799,0.4549824,1,0.7170205
Canon1DsMkIII/Canon1DsMkIII_0024.PNG,0.4755148,1,0.6401306,0.5584849,1,0.538431,0.5683316,1,0.5505542,0.5384237,1,0.5871051,0.5547752,1,0.5121024,0.5440641,1,0.5112494,0.5535967,1,0.5811608
Canon1DsMkIII/Canon1DsMkIII_0028.PNG,0.4302202,1,0.7667791,0.5326513,1,0.6906922,0.5128121,1,0.6638373,0.4906714,1,0.6970336,0.544759,1,0.6991685,0.5258435,1,0.6640357,0.4547902,1,0.7400553
Canon1DsMkIII/Canon1DsMkIII_0030.PNG,0.4159321,1,0.7826477,0.4229282,1,0.7904621,0.401148,1,0.7892618,0.4020749,1,0.7765469,0.4320563,1,0.7907034,0.4495871,1,0.7613213,0.4211317,1,0.7968699
Canon1DsMkIII/Canon1DsMkIII_0032.PNG,0.4831939,1,0.6866616,0.5501091,1,0.5892448,0.5740994,1,0.5150854,0.5845561,1,0.506112,0.543807,1,0.5938505,0.5652514,1,0.5370711,0.5701806,1,0.6231737
Canon1DsMkIII/Canon1DsMkIII_0034.PNG,0.4318587,1,0.7489227,0.5272753,1,0.5568391,0.5291421,1,0.5544062,0.5022819,1,0.5302228,0.5486432,1,0.5300733,0.5289485,1,0.5022824,0.4616063,1,0.6876904
Canon1DsMkIII/Canon1DsMkIII_0036.PNG,0.445531,1,0.7430088,0.5223153,1,0.5258952,0.5252223,1,0.5408404,0.4983065,1,0.5361822,0.547066,1,0.5258548,0.5417786,1,0.5170911,0.5562555,1,0.5902328
Canon1DsMkIII/Canon1DsMkIII_0038.PNG,0.5728763,1,0.3836066,0.5799243,1,0.3849926,0.5836461,1,0.3842646,0.5768141,1,0.3969524,0.5849766,1,0.3791906,0.5856822,1,0.3779652,0.5487071,1,0.4204525
Canon1DsMkIII/Canon1DsMkIII_0041.PNG,0.4131592,1,0.7430754,0.5395307,1,0.6642091,0.5231402,1,0.6529241,0.5678109,1,0.6769395,0.5724393,1,0.658939,0.5752008,1,0.6623323,0.4367489,1,0.7007019
Canon1DsMkIII/Canon1DsMkIII_0043.PNG,0.4435742,1,0.6996483,0.6174098,1,0.946272,0.504752,1,0.7534336,0.481906,1,0.714017,0.6085723,1,0.9362716,0.4827739,1,0.6733531,0.8671448,1,0.9941081
Canon1DsMkIII/Canon1DsMkIII_0044.PNG,0.438028,1,0.7166711,0.475499,1,0.7031855,0.4305103,1,0.753752,0.5574304,1,0.6200611,0.4753039,1,0.6992143,0.4985735,1,0.6528139,0.4359785,1,0.7366271
Canon1DsMkIII/Canon1DsMkIII_0045.PNG,0.5240824,1,0.5861855,0.5439933,1,0.587596,0.5700888,1,0.4755329,0.608741,1,0.4193956,0.4924317,1,0.6174905,0.4955251,1,0.5105263,0.6455249,1,0.6153759
Canon1DsMkIII/Canon1DsMkIII_0046.PNG,0.4477737,1,0.6977656,0.4445439,1,0.6641605,0.4313602,1,0.5615639,0.4480104,1,0.503893,0.447819,1,0.7158577,0.4424277,1,0.5204343,0.4720203,1,0.7184349
Canon1DsMkIII/Canon1DsMkIII_0052.PNG,0.4517774,1,0.6307573,0.4524779,1,0.7293451,0.4383402,1,0.720069,0.4426833,1,0.690979,0.4669927,1,0.7709951,0.4403921,1,0.6395205,0.6137173,1,0.8871465
Canon1DsMkIII/Canon1DsMkIII_0053.PNG,0.4606321,1,0.7007214,0.5328228,1,0.5726503,0.5064664,1,0.5963813,0.5064797,1,0.552169,0.5681023,1,0.5041572,0.4717044,1,0.5650489,0.5286348,1,0.5924534
Canon1DsMkIII/Canon1DsMkIII_0054.PNG,0.4649045,1,0.6685919,0.5686385,1,0.6628043,0.5431777,1,0.5678128,0.5225895,1,0.5979172,0.6344469,1,0.4454282,0.6081033,1,0.5208204,0.8489721,1,0.7653379
Canon1DsMkIII/Canon1DsMkIII_0057.PNG,0.4774132,1,0.706676,0.5035236,1,0.6123245,0.5161117,1,0.6248342,0.5018859,1,0.6120907,0.4860476,1,0.6067918,0.5005318,1,0.5860003,0.5288161,1,0.6248304
Canon1DsMkIII/Canon1DsMkIII_0058.PNG,0.4638673,1,0.7021119,0.4627406,1,0.717751,0.4664454,1,0.7097216,0.4621223,1,0.6921846,0.4616468,1,0.7203445,0.454011,1,0.7017752,0.4699809,1,0.701597
Canon1DsMkIII/Canon1DsMkIII_0061.PNG,0.485127,1,0.6614324,0.4376841,1,0.7570775,0.4544761,1,0.7256917,0.4610347,1,0.7289649,0.4362084,1,0.762843,0.4438053,1,0.7360961,0.4892725,1,0.7159569
Canon1DsMkIII/Canon1DsMkIII_0064.PNG,0.6968231,1,0.7087201,0.9305953,1,0.8142293,0.7956868,1,0.5269559,0.824555,1,0.6027002,0.6844284,1,0.5499297,0.76704,1,0.4456377,0.9961275,1,0.9949598
Canon1DsMkIII/Canon1DsMkIII_0068.PNG,0.7695096,1,0.352452,0.7344287,1,0.3998261,0.7384751,1,0.397816,0.6979067,1,0.3812829,0.7753728,1,0.3750447,0.7859767,1,0.3497341,0.7223853,1,0.4415152
Canon1DsMkIII/Canon1DsMkIII_0071.PNG,0.4758538,1,0.6900273,0.5418637,1,0.6052419,0.5521416,1,0.5745354,0.5295029,1,0.5632307,0.5738651,1,0.6305591,0.5535363,1,0.5104989,0.4876198,1,0.6451544
Canon1DsMkIII/Canon1DsMkIII_0073.PNG,0.4790905,1,0.6734553,0.5073985,1,0.7013068,0.4811864,1,0.691446,0.4770935,1,0.6845197,0.5080719,1,0.6545977,0.5154126,1,0.6943816,0.6515166,1,0.7974871
Canon1DsMkIII/Canon1DsMkIII_0075.PNG,0.4812862,1,0.6794939,0.4891777,1,0.6596797,0.4898771,1,0.6672359,0.5037821,1,0.6525607,0.4794618,1,0.6689589,0.4867827,1,0.6438425,0.5024852,1,0.6712323
Canon1DsMkIII/Canon1DsMkIII_0076.PNG,0.5174005,1,0.6533495,0.502788,1,0.6690811,0.5063524,1,0.7066318,0.5106135,1,0.6771308,0.4790247,1,0.6792748,0.4835609,1,0.6716269,0.4996782,1,0.6540201
Canon1DsMkIII/Canon1DsMkIII_0080.PNG,0.5012706,1,0.6505362,0.4364722,1,0.7790999,0.4984272,1,0.6957488,0.4682827,1,0.657955,0.4348481,1,0.7751438,0.4998634,1,0.621043,0.5218274,1,0.7763076
Canon1DsMkIII/Canon1DsMkIII_0083.PNG,0.5295675,1,0.5743601,0.7714987,1,0.7275806,0.5524075,1,0.603045,0.5526912,1,0.5730497,0.5556686,1,0.5791251,0.5285734,1,0.5588571,0.9893528,1,0.9854302
Canon1DsMkIII/Canon1DsMkIII_0084.PNG,0.4807323,1,0.6564043,0.4529195,1,0.7086177,0.4573339,1,0.7018915,0.4951979,1,0.615851,0.4458533,1,0.7231358,0.4566694,1,0.6823318,0.4803056,1,0.685386
Canon1DsMkIII/Canon1DsMkIII_0085.PNG,0.4426897,1,0.7445458,0.4416489,1,0.7267499,0.4434328,1,0.7220756,0.4611885,1,0.706688,0.441656,1,0.728935,0.4399183,1,0.7233459,0.517208,1,0.6880773
Canon1DsMkIII/Canon1DsMkIII_0087.PNG,0.4437725,1,0.7135872,0.4708305,1,0.8895942,0.468167,1,0.8539833,0.4611864,1,0.7832079,0.4440026,1,0.8680347,0.4479363,1,0.7429502,0.6098937,1,0.9734441
